ZR751_BREAST
3
82321	82723	81965	76290	77698	54624	29886	20654	18380	19607
79943	83935	76120	80062	73263	54460	28965	18856	20206	16500
78160	80952	80705	81070	70568	54337	24762	20532	16662	17587
82941	78441	82148	80105	68063	49599	25412	19842	18182	16365
80226	83805	84349	77700	71718	42575	27006	21878	17246	16238
77193	75208	71695	81425	58335	38909	24262	19436	18643	17741
74012	81661	83227	79601	75153	55819	30840	21772	17245	19091
80450	79388	84117	80687	70868	57605	31100	20621	18418	17150
81263	87771	81341	81534	76171	54260	26812	22027	18511	16338
83837	81722	87228	87751	72679	55702	27673	23200	16835	17186
82584	80660	82853	84275	73839	50887	27884	22720	18588	15902
82852	87434	90231	91110	69793	45960	27646	27258	19327	18248
75304	78698	80651	75350	71332	51317	28727	20641	16593	18935
77596	78567	78663	78336	72378	50862	26979	21118	17453	16444
74738	77405	78514	79710	71514	49121	24111	19442	16274	16214
74691	84817	77459	76663	69991	43395	23846	18928	15890	15821
73949	76587	77294	73565	63910	41081	25310	21803	18805	15544
69877	77522	74373	73064	56747	37560	26599	20536	16886	17512
